LipidIon,Class,FattyAcid,FA1,FA2,FA3,FA4,CalcMz,IonFormula,GroupArea[c],GroupHeight[c],GroupTopPos[c],ASH10,ASH14,ASH18,ASH2,ASH22,ASH6,EV1,EV13,EV17,EV21,EV5,EV9,P-A11,P-A15,P-A19,P-A23,P-A3,P-A7,PRX12,PRX16,PRX20,PRX24,PRX4,PRX8,QC_MSMS,blank,,Filename,dLPC-,dLPE-,dPI-,dPS-,dPG-,dCer-,dPC-,dPE-
PS(20:2/20:4)-H,PS,(20:2/20:4),(20:2),(20:4),,,834.5290605,C46 H77 O10 N1 P1,3236917.291,614469.0234,17.978,2696673.295,2659812.507,2677212.732,2548930.702,3356323.516,2480392.871,3217093.101,2571319.587,1962670.711,2557936.946,4873160.174,2234956.915,3746326.669,4263542.543,3710908.312,3877543.572,3995549.556,3656185.006,3640004.574,3267224.5,3296726.497,3647843.607,3807088.785,3337837.789,3665313.161,0,,,,,,,,,,
PS(20:3e/20:3)-H,PS,(20:3e/20:3),(20:3e),(20:3),,,820.5497955,C46 H79 O9 N1 P1,2251451.541,386156.1997,18.993,2941976.207,2899042.255,2692402.695,2855688.447,2737557.939,159620.3922,3051215.137,2429899.08,2724007.525,2854532.125,3481442.557,3008167.636,2111170.783,2192065.68,1999543.185,2103655.671,2213440.339,2069933.103,1529131.604,1520459.255,1606955.015,1521813.266,1399324.801,1531090.829,2398841.278,0,,,,,,,,,,
PS(20:2/20:5)-H,PS,(20:2/20:5),(20:2),(20:5),,,832.5134105,C46 H75 O10 N1 P1,907247.47,124946.2214,16.009,962967.46,1624360.672,1665563.036,38230.6056,1648406.275,3170337.047,1247388.622,2006451.518,1789136.773,1317628.197,1135652.365,1785174.325,357466.182,22490.9706,361581.487,444882.464,518091.186,472461.339,529804.761,331897.658,463195.657,7103.1378,1262419.557,517599.759,753174.11,0,,,,,,,,,,
PS(20:3/20:4)-H,PS,(20:3/20:4),(20:3),(20:4),,,832.5134105,C46 H75 O10 N1 P1,571507.2957,186972.8268,17.488,8047.0395,667812.402,1258456.193,606225.314,23789.8605,944616.595,477398.378,80212.041,20072.313,795672.942,79593.5778,465663.371,1484318.665,28760.1165,1251217.299,152561.1327,25455.8388,30479.2209,769593.312,1333126.611,841664.084,1247611.293,75603.5946,828878.913,875475.0723,0,,,,,,,,,,
PS(20:2/20:5)-H,PS,(20:2/20:5),(20:2),(20:5),,,832.5134105,C46 H75 O10 N1 P1,2959292.617,592666.7806,17.645,114827.8458,513860.7888,430476.0159,1.75E+07,182032.176,188779.371,110880.9225,300576.3582,569793.3624,446937.9825,116257.8774,57272.7,819571.3002,206243.1645,1.62E+07,38950.4004,143288.2731,8519654.048,141204.375,23752.5396,3252510.519,164368.4916,559903.2504,255367.1322,1.51E+07,0,,,,,,,,,,
PS(20:3/20:5)-H,PS,(20:3/20:5),(20:3),(20:5),,,830.4977605,C46 H73 O10 N1 P1,644204.4258,85353.819,15.243,1180510.72,225261.264,509432.731,519087.521,638409.597,1788320.971,576095.983,1307100.087,612493.389,1039759.171,866071.355,1066962.298,585378.407,732911.217,406534.264,17166.6075,881250.018,178930.146,346932.83,161351.19,363314.049,210839.567,534393.665,600586.713,498983.993,0,,,,,,,,,,
PS(20:3/20:5)-H,PS,(20:3/20:5),(20:3),(20:5),,,830.4977605,C46 H73 O10 N1 P1,2849649.439,441818.5128,16.637,1369621.073,319409.6997,8075432.103,8745601.677,101525.5419,42955.311,8399539.175,7016358.926,113268.3456,7207793.573,7602149.83,7420391.387,37670.31,41965.4727,378096.4077,2182.5075,2573112.234,237243.4281,86986.9329,29595.6684,40896.6261,859438.772,402643.8081,16467.501,6917714.711,0,,,,,,,,,,
PS(20:3e/20:5)-H,PS,(20:3e/20:5),(20:3e),(20:5),,,816.5184955,C46 H75 O9 N1 P1,6539090.096,926280.9941,18.11,8843985.949,8970073.176,9424592.841,9418200.146,8374677.024,8951918.499,1.09E+07,9207928.913,9727410.387,1.02E+07,1.14E+07,9908082.27,3617330.556,4070946.699,3358403.3,3501532.002,3457585.328,3500711.712,3677547.939,3448806.501,3596553.213,3236789.009,3845680.149,3421533.96,4925409.193,0,,,,,,,,,,
PS(20:5/20:4)-H,PS,(20:5/20:4),(20:5),(20:4),,,828.4821105,C46 H71 O10 N1 P1,678528.5097,77444.74226,14.615,7356.6663,534276.532,912209.456,1372860.824,1105115.478,699336.65,6985.8399,668810.501,487371.819,1065535.177,639904.687,612062.92,524730.05,1019963.867,583367.039,610370.917,699313.305,605036.255,741728.316,349605.481,512581.945,444032.709,1622564.527,384084.24,669891.048,0,,,,,,,,,,
PS(19:1/22:0)-H,PS,(19:1/22:0),(19:1),(22:0),,,858.6229605,C47 H89 O10 N1 P1,662400.9665,53054.19422,20.273,19989.2898,10171.309,7178.04,2331553.125,2031455.085,26713.6716,7425.6366,13279.1796,7623.7677,14495.6694,4090.8453,10043.4075,22308.4293,21767.9325,30019.112,541404.248,1432858.826,75768.538,2471125.136,1697003.323,5456.5131,1215850.626,4662482.765,44682.9867,963743.509,0,,,,,,,,,,
PS(20:3/21:0)-H,PS,(20:3/21:0),(20:3),(21:0),,,854.5916605,C47 H85 O10 N1 P1,1390318.924,294983.5857,19.107,59002.7085,78144.6177,541305.842,58806.5517,14852.6025,4156610.294,3662672.018,67370.4249,39575.118,62142.1299,157275.0732,37394.8665,22729.092,2966326.077,123015.9108,44452.1883,40234.8012,5837732.165,277415.553,49505.6484,5607787.345,27104.8959,119468.5338,1006440.357,1094386.246,0,,,,,,,,,,
PS(20:4/21:0)-H,PS,(20:4/21:0),(20:4),(21:0),,,852.5760105,C47 H83 O10 N1 P1,8986524.854,1200073.315,18.80114306,296405.2284,1.11E+07,399177.6627,1.84E+07,1.23E+07,1.73E+07,68527.7871,4171588.219,55004.244,5657707.052,8047049.737,9199063.786,149130.93,385455.4425,2.63E+07,249825.135,3.46E+07,56112.0825,787051.3638,1.25E+07,211215.4575,8536164.132,2089947.18,1.83E+07,2.33E+07,2324.3298,,,,,,,,,,
PS(20:4/21:0)+H,PS,(20:4/21:0),(20:4),(21:0),,,854.5905635,C47 H85 O10 N1 P1,1.36E+07,1448164.028,18.80114306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
PS(20:4/21:0)-H,PS,(20:4/21:0),(20:4),(21:0),,,852.5760105,C47 H83 O10 N1 P1,125773.5082,80262.66707,19.143,25548.4203,70887.9225,67040.5569,57614.814,42828.4269,41893.4517,21177.3471,77718.8133,49679.3385,28014.2583,65011.7949,44034.3537,113889.6993,84397.2381,33016.3635,48695.9535,134358.6543,19680.015,77594.4879,26918.3799,22747.578,19653.6846,101410.1235,97467.1254,2048896.226,0,,,,,,,,,,
PS(20:5/21:0)-H,PS,(20:5/21:0),(20:5),(21:0),,,850.5603605,C47 H81 O10 N1 P1,1.56E+08,2.09E+07,16.458,1.60E+08,1.20E+08,4626464.64,3.33E+08,2.78E+08,1.64E+08,4.37E+08,3.20E+08,1293268.2,6.11E+07,9.18E+07,1.26E+08,1.21E+08,3.23E+07,1.46E+08,2.78E+07,1.59E+08,1.51E+08,2109834.51,1.78E+07,1084115.61,1.51E+08,2.81E+07,1.51E+08,4.26E+08,4803.742,,,,,,,,,,
PS(20:5/21:0)-H,PS,(20:5/21:0),(20:5),(21:0),,,850.5603605,C47 H81 O10 N1 P1,2.72E+07,2678125.632,18.32055587,354588.99,110916.9525,2.95E+07,4.46E+07,2.92E+07,5.40E+07,2.50E+07,4.41E+07,495916.44,339684.03,3.18E+07,399752.1825,2.10E+07,5.52E+07,4.08E+07,940439.58,5.05E+07,4.81E+07,302323.4025,2.76E+07,1.47E+07,3.08E+07,8.06E+07,505641.2325,4.43E+07,2428.4559,,,,,,,,,,
PS(20:5/21:0)+H,PS,(20:5/21:0),(20:5),(21:0),,,852.5749135,C47 H83 O10 N1 P1,2.66E+07,2491421.664,18.32055587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
PS(20:5/21:0)-H,PS,(20:5/21:0),(20:5),(21:0),,,850.5603605,C47 H81 O10 N1 P1,2320934.025,356258.4389,18.722,20479.9275,6789780.195,2577291.735,3349650.854,7093607.058,3865510.976,890720.306,168648.8691,641580.399,2489323.083,6561612.48,106440.7524,72256.5375,9004427.731,2339611.86,39011.2602,60612.4947,75097.2753,1679976.174,161747.1057,2092560.943,4991681.622,2844590.79,107497.0506,3149880.282,0,,,,,,,,,,
PS(20:5/21:1)-H,PS,(20:5/21:1),(20:5),(21:1),,,848.5447105,C47 H79 O10 N1 P1,2.17E+08,1.78E+07,15.551,3.00E+08,2.23E+08,2.60E+08,3.72E+08,2.50E+08,4.33E+08,2.86E+08,4.34E+08,2.86E+08,3.07E+08,2.87E+08,3.06E+08,8.94E+07,1.33E+08,9.68E+07,1.04E+08,1.02E+08,9.57E+07,1.76E+08,1.17E+08,1.57E+08,1.42E+08,3.34E+08,1.33E+08,2.45E+08,0,,,,,,,,,,
PS(20:5/21:1)-H,PS,(20:5/21:1),(20:5),(21:1),,,848.5447105,C47 H79 O10 N1 P1,190552.5483,84229.28393,16.091,148209.8811,138187.0794,4886.3772,93352.6728,30433.8687,34004.6265,31292.5608,1604573.088,64796.9355,72598.0341,94825.4013,74563.9512,30628.6608,33813.5109,20696.6535,10284.9225,12080.2326,99852.043,1411.9932,10343.8245,26401.4673,21708.1275,1418493.578,88657.5189,425383.0665,0,,,,,,,,,,
PS(22:0/20:3)-H,PS,(22:0/20:3),(22:0),(20:3),,,868.6073105,C48 H87 O10 N1 P1,5547924.807,399316.6651,19.477,8890770.558,9200762.862,8642956.242,1.15E+07,7947160.663,1.13E+07,7534334.831,9675397.098,4338371.268,8759608.838,5868104.93,9800246.64,2126521.618,5434253.898,1817499.409,2614277.983,2793913.732,4855575.022,1920030.601,1699970.852,2418089.143,1497805.117,3830170.708,2053914.737,3334523.732,0,,,,,,,,,,
PS(22:0/20:4)-H,PS,(22:0/20:4),(22:0),(20:4),,,866.5916605,C48 H85 O10 N1 P1,4166568.743,544995.2612,19.2,66076.4343,226671.4887,110341.5489,7826442.061,614884.569,9451850.54,3508937.907,166352.6535,69333.7017,31105.4235,337406.2953,55835.8545,1.04E+07,7108020.575,1.23E+07,10215.45,128667.4806,231790.9572,455162.2725,24904.9035,1.03E+07,114679.1163,76862.964,146868.8475,1.29E+07,6345.639,,,,,,,,,,
PS(22:0/20:4)+H,PS,(22:0/20:4),(22:0),(20:4),,,868.6062135,C48 H87 O10 N1 P1,7739445.372,880367.2816,19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
PS(22:0/20:4)-H,PS,(22:0/20:4),(22:0),(20:4),,,866.5916605,C48 H85 O10 N1 P1,903270.2729,167217.8165,19.887,12052.3209,175273.8672,22372.2927,5645936.059,103293.7956,1708948.134,21571.1871,5205235.287,69511.1424,1499823.78,29199.7767,35403.1725,481730.5986,36649.4751,148618.4916,182031.1236,117779.8038,75503.3181,28218.2367,434451.9747,1521401.57,29740.3947,266198.1498,339152.1666,4265982.159,0,,,,,,,,,,
PS(22:0/20:5)-H,PS,(22:0/20:5),(22:0),(20:5),,,864.5760105,C48 H83 O10 N1 P1,3.31E+07,2827584.268,18.71994209,3.59E+07,3.40E+07,3.37E+07,4.64E+07,2.74E+07,5.32E+07,3.27E+07,5.69E+07,4.53E+07,3.99E+07,3.26E+07,4.27E+07,2.49E+07,3.76E+07,2.78E+07,2.10E+07,3.05E+07,2.77E+07,2.79E+07,1.61E+07,3.05E+07,1.82E+07,5.60E+07,2.29E+07,2.25E+07,8327.7,,,,,,,,,,
PS(22:0/20:5)+H,PS,(22:0/20:5),(22:0),(20:5),,,866.5905635,C48 H85 O10 N1 P1,1.91E+07,2079747.638,18.71994209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
PS(20:5/22:1)-H,PS,(20:5/22:1),(20:5),(22:1),,,862.5603605,C48 H81 O10 N1 P1,4764821.528,457418.2624,16.154,1.35E+07,1.00E+07,50244.4242,120824.7864,1.17E+07,1.71E+07,5781820.56,8290003.436,17064.7965,7164848.495,6306237.569,5979407.42,3995783.253,5471305.185,42674.6859,36492.5703,32940.3363,4270563.449,87620.2092,23440.2909,5247578.79,4769.3634,310782.0024,4532166.697,8509080.66,2881.781,,,,,,,,,,
PS(20:5/22:1)-H,PS,(20:5/22:1),(20:5),(22:1),,,862.5603605,C48 H81 O10 N1 P1,88649.6979,50809.01168,16.419,11517.4605,71399.8899,155696.7678,89556.3834,48971.4912,346452.332,43812.1938,80254.9359,3443.0898,33718.2696,19385.4489,12208.707,220894.985,43953.7398,36517.6038,62507.2434,6456.4155,25360.737,12735.5892,512538.877,13790.9064,14820.6105,45616.9296,8315.4873,530198.355,0,,,,,,,,,,
PS(20:5/23:0)-H,PS,(20:5/23:0),(20:5),(23:0),,,878.5916605,C49 H85 O10 N1 P1,1147049.317,175581.2348,19.174,66119.4885,2696447.092,112016.4315,3661054.642,2224573.089,48120.4731,148471.182,3769483.452,2624661.243,107169.2433,22227.4353,52009.1478,52437.3258,62516.919,34423.2015,512533.547,14166.8643,1169932.927,12751.5063,4479071.684,10400.7774,36094.7121,62280.1686,2245804.226,3388563.799,0,,,,,,,,,,
PS(26:0/20:5)-H,PS,(26:0/20:5),(26:0),(20:5),,,920.6386105,C52 H91 O10 N1 P1,1411302.832,121481.6585,20.21,2246404.088,1341044.814,836427.298,2967984.706,1288465.329,2412134.099,2172232.187,2434671.95,1362004.175,1585749.441,2084278.177,2870818.676,1094589.269,1762792.288,904374.881,631481.715,1610855.43,1069273.61,4642.0617,1690.1244,1039345.529,6368.3208,2462541.181,797484.393,1503655.944,0,,,,,,,,,,
PS(27:0/20:4)-H,PS,(27:0/20:4),(27:0),(20:4),,,936.6699105,C53 H95 O10 N1 P1,1392299.15,63356.90374,20.758,2140359.503,1675109.115,1701963.863,2779057.79,834160.088,3409756.353,213059.019,2385329.873,1135085.863,1636995.411,1536463.176,801512.845,1087816.69,1446232.386,2598102.623,2380639.973,3426101.695,1285371.905,8877.9411,3746.4981,10278.6498,4528.239,17844.4584,5860.8828,1141641.611,0,,,,,,,,,,
PS(27:0/20:5)-H,PS,(27:0/20:5),(27:0),(20:5),,,934.6542605,C53 H93 O10 N1 P1,2493514.611,123772.2998,20.419,3440880.897,2677909.571,2735068.583,4710916.644,2471501.982,5409291.955,68476.4391,4435039.137,3569018.149,1525399.779,2759411.483,1887092.78,2286515.752,3680115.192,1091382.768,2469085.645,2295083.034,3647229,2229738.608,633860.802,1366126.772,1668695.596,2818116.344,1849945.277,51453.5634,0,,,,,,,,,,
SM(d17:1/16:0)+HCOO,SM,(d17:1/16:0),(d17:1),(16:0),,,733.5501295,C39 H78 O8 N2 P1,1421538.096,173277.0989,16.18188554,3936490.351,20263.1046,2984905.576,4573381.618,71881.8645,3783117.224,2374869.336,3829747.636,2725286.179,3196733.952,2570274.086,3204853.954,63458.9817,10130.5698,5186.3157,168461.691,160256.286,7391.0463,183044.264,116831.898,223149.626,174259.882,546496.872,115949.553,1344624.439,0,,,,,,,,,,
SM(d17:1/16:0)+H,SM,(d17:1/16:0),(d17:1),(16:0),,,689.5592025,C38 H78 O6 N2 P1,8557347.357,934790.6574,16.18188554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
SM(d18:1/16:0)+HCOO,SM,(d18:1/16:0),(d18:1),(16:0),,,747.5657795,C40 H80 O8 N2 P1,2031300.428,258132.156,16.59644681,4639431.687,119166.1638,3729312.095,6009817.322,3976676.998,53135.748,3382688.168,6159058.471,197734.2675,4817366.055,3989951.707,4111263.57,1103154.549,52280.3673,1071293.359,7309.5987,41732.1627,1245446.762,1570289.437,966201.405,223017.3948,1138814.152,23617.5438,1435792.649,113344.5513,5620.2525,,,,,,,,,,
SM(d18:1/16:0)+H,SM,(d18:1/16:0),(d18:1),(16:0),,,703.5748525,C39 H80 O6 N2 P1,1.24E+07,1271886.108,16.59644681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
SM(d18:1/16:0)+H,SM,(d18:1/16:0),(d18:1),(16:0),,,703.5748525,C39 H80 O6 N2 P1,3305886.74,639778.585,16.765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
SM(d18:1/16:0)+H,SM,(d18:1/16:0),(d18:1),(16:0),,,703.5748525,C39 H80 O6 N2 P1,381240.066,168030.7396,16.936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
SM(d17:0/18:1)+HCOO,SM,(d17:0/18:1),(d17:0),(18:1),,,761.5814295,C41 H82 O8 N2 P1,2289920.44,304437.5641,17.354034,3970128.456,3051617.794,3207908.688,4761025.488,3663900.154,5001069.607,2397639.412,298781.0601,47636.6157,3228941.24,2618682.393,2964147.207,1832894.137,2114424.826,1457207.063,1517711.147,1843906.552,1688448.471,2152164.095,1475061.402,2341434.13,1886545.836,3986003.922,1766348.95,1677433.977,0,,,,,,,,,,
SM(d17:0/18:1)+H,SM,(d17:0/18:1),(d17:0),(18:1),,,717.5905025,C40 H82 O6 N2 P1,5772677.473,1060808.009,17.354034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
SM(d19:0/18:1)+H,SM,(d19:0/18:1),(d19:0),(18:1),,,745.6218025,C42 H86 O6 N2 P1,2.70E+07,2962970.498,18.352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
SM(d20:0/18:1)+HCOO,SM,(d20:0/18:1),(d20:0),(18:1),,,803.6283795,C44 H88 O8 N2 P1,2.87E+07,3082509.433,18.85283749,3.76E+07,3.04E+07,2.88E+07,4.32E+07,3.17E+07,4.71E+07,1.67E+07,3.49E+07,2.51E+07,2.59E+07,1.98E+07,2.60E+07,2.34E+07,3.36E+07,2.37E+07,2.36E+07,2.76E+07,2.69E+07,3.02E+07,2.01E+07,3.13E+07,2.50E+07,5.60E+07,2.49E+07,3.10E+07,1969.9128,,,,,,,,,,
SM(d20:0/18:1)+H,SM,(d20:0/18:1),(d20:0),(18:1),,,759.6374525,C43 H88 O6 N2 P1,1.99E+08,2.04E+07,18.85283749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
SM(d17:1/21:0)+H,SM,(d17:1/21:0),(d17:1),(21:0),,,759.6374525,C43 H88 O6 N2 P1,5010208.508,757517.3369,19.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
SM(d18:0/21:0)+HCOO,SM,(d18:0/21:0),(d18:0),(21:0),,,819.6596795,C45 H92 O8 N2 P1,5075234.941,610377.0616,19.589,6737862.231,5377925.574,3896139.509,6342677.135,5076494.579,7899621.244,3666059.411,6909044.757,4005318.056,4130026.421,3783144.875,4565110.339,43066.617,6633769.041,5393958.714,5965306.876,5680738.46,5947586.966,5073039.645,3698079.474,6184782.374,3683709.995,1.04E+07,2382907.019,9186603.062,0,,,,,,,,,,
SM(d18:1/21:0)+HCOO,SM,(d18:1/21:0),(d18:1),(21:0),,,817.6440295,C45 H90 O8 N2 P1,2.86E+07,5596694.461,19.29805468,1.26E+07,7180411.29,1.79E+07,8762032.38,9082375.185,3.66E+07,3057151.65,1.26E+07,3.21E+07,4181439.69,4809865.65,2.62E+07,1.17E+07,1535451.435,4723132.852,1.26E+07,7.81E+07,7.35E+07,8091058.23,5.39E+07,2906895.825,6.76E+07,3.87E+07,6.73E+07,7.52E+07,4979.698,,,,,,,,,,
SM(d18:1/21:0)+H,SM,(d18:1/21:0),(d18:1),(21:0),,,773.6531025,C44 H90 O6 N2 P1,8.96E+08,9.32E+07,19.29805468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
SM(d18:1/21:0)+HCOO,SM,(d18:1/21:0),(d18:1),(21:0),,,817.6440295,C45 H90 O8 N2 P1,64877.94244,50105.34221,19.923,34972.5021,163851.953,14769.5652,23114.8947,76595.1837,35743.6533,42281.7306,106548.564,41783.1318,17535.1059,13142.3778,19149.5127,7965.4494,12508.0341,112897.085,1645.0305,47073.1353,18370.2528,9444.822,8788.8714,34431.939,19855.8399,11952.366,17639.6634,73351.5633,0,,,,,,,,,,
SM(d18:1/21:0)+H,SM,(d18:1/21:0),(d18:1),(21:0),,,773.6531025,C44 H90 O6 N2 P1,864713.5787,234355.4432,20.173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
SM(d18:1/22:0)+H,SM,(d18:1/22:0),(d18:1),(22:0),,,787.6687525,C45 H92 O6 N2 P1,6708711.186,1283742.719,19.517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
SM(d18:1/22:0)+HCOO,SM,(d18:1/22:0),(d18:1),(22:0),,,831.6596795,C46 H92 O8 N2 P1,1.92E+07,1634428.863,19.7076264,3.36E+07,1.70E+07,2.06E+07,3.35E+07,2.26E+07,4.23E+07,1.91E+07,3.57E+07,2.10E+07,2.13E+07,1.70E+07,2.12E+07,1.30E+07,1.83E+07,1.08E+07,1.04E+07,1.35E+07,1.29E+07,1.42E+07,8883134.285,1.71E+07,1.12E+07,2.77E+07,1.27E+07,2.58E+07,0.186,,,,,,,,,,
SM(d18:1/22:0)+H,SM,(d18:1/22:0),(d18:1),(22:0),,,787.6687525,C45 H92 O6 N2 P1,8.20E+07,7959132.115,19.7076264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
SM(d17:1/23:0)+H,SM,(d17:1/23:0),(d17:1),(23:0),,,787.6687525,C45 H92 O6 N2 P1,3036043.728,333047.4535,20.521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
SM(d18:1/23:0)+HCOO,SM,(d18:1/23:0),(d18:1),(23:0),,,845.6753295,C47 H94 O8 N2 P1,5410828.685,337045.2861,19.97,3.32E+07,49196.9067,2.19E+07,32974.035,115469.3454,4.36E+07,31650.5349,53250.4056,55671.5859,125073.8742,496040.3637,35143.8981,82473.8136,46858.8807,13384.3839,19900.9773,79969.5975,73361.1726,5715.0774,31976.7177,40040.4351,16044.7191,142121.2047,29060.9256,1.93E+07,0,,,,,,,,,,
SM(d18:1/23:0)+H,SM,(d18:1/23:0),(d18:1),(23:0),,,801.6844025,C46 H94 O6 N2 P1,2.24E+07,1316792,20.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
SM(d18:1/23:3)+H,SM,(d18:1/23:3),(d18:1),(23:3),,,795.6374525,C46 H88 O6 N2 P1,1.45E+07,2361533.187,19.258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
SM(d18:1/24:0)+HCOO,SM,(d18:1/24:0),(d18:1),(24:0),,,859.6909795,C48 H96 O8 N2 P1,946043.0348,87899.52643,20.38229668,86475.5364,5394642.385,13517.2512,55971.8874,5725305.702,24976.1394,54577.4958,8641.575,53507.3712,69558.2493,3918437.227,38512.4937,23447.5308,73258.3044,15749.6814,47678.598,24128.4006,4109676.385,47621.7396,8559.278,13236.6222,19153.017,14949.195,32890.7784,1462938.005,0,,,,,,,,,,
SM(d18:1/24:0)+H,SM,(d18:1/24:0),(d18:1),(24:0),,,815.7000525,C47 H96 O6 N2 P1,1.99E+07,1030611.817,20.38229668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
SM(d19:0/24:1)+HCOO,SM,(d19:0/24:1),(d19:0),(24:1),,,873.7066295,C49 H98 O8 N2 P1,1751282.941,104911.8736,20.81333743,6592266.406,4444809.194,3881440.741,49159.1268,23474.418,49775.2092,36280.0086,4877688.087,3645874.152,4769.0688,1991105.705,3842886.602,951615.419,5066.9499,862149.176,1108348.083,1314434.827,1091605.205,4317.8721,722693.694,1128405.155,909701.739,2690589.491,14640.6591,3187850.578,0,,,,,,,,,,
SM(d19:0/24:1)+H,SM,(d19:0/24:1),(d19:0),(24:1),,,829.7157025,C48 H98 O6 N2 P1,1744949.754,184612.2724,20.81333743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
SM(d20:0/24:1)+HCOO,SM,(d20:0/24:1),(d20:0),(24:1),,,887.7222795,C50 H100 O8 N2 P1,201500.0856,28663.54852,21.203,1087863.163,3954.6288,129667.38,17367.1218,8512.9623,201341.392,5196.7728,11677.455,32097.5436,4243.3614,647668.615,762882.592,7384.6104,2446.104,2852.475,120942.427,6957.9405,3986.8284,563757.1,11380.5912,10873.5174,4110.4443,27447.0468,5949.405,213868.9254,0,,,,,,,,,,
SM(t18:0/17:0)+H,SM,(t18:0/17:0),(t18:0),(17:0),,,735.6010675,C40 H84 O7 N2 P1,5981971.433,823634.1468,16.777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
SM(t18:1/20:0)+HCOO,SM,(t18:1/20:0),(t18:1),(20:0),,,819.6232945,C44 H88 O9 N2 P1,5.75E+07,6903509.993,18.446,481672.86,4.83E+07,7.63E+07,1.24E+08,9491660.115,1.28E+08,540007.245,1.05E+08,8.07E+07,114610.77,6.72E+07,2424415.23,5.15E+07,7.09E+07,555735.39,5.52E+07,6.65E+07,6.12E+07,7.54E+07,5.25E+07,8.19E+07,6.61E+07,6.56E+07,6.63E+07,9.48E+07,1147.8714,,,,,,,,,,
SM(t18:1/21:0)+HCOO,SM,(t18:1/21:0),(t18:1),(21:0),,,833.6389445,C45 H90 O9 N2 P1,2.12E+08,2.49E+07,18.88966986,3.83E+08,3.03E+08,2.78E+08,4.16E+08,3.25E+08,1.78E+07,2.35E+08,4.10E+08,2.97E+08,3.19E+08,2.73E+08,1.42E+08,1.10E+08,1.90E+08,1.09E+08,1.16E+08,1.75E+08,1.64E+08,1.84E+08,934269.78,1.97E+08,1.54E+08,3.50E+08,148264.5,3.26E+08,22693.041,,,,,,,,,,
SM(t18:1/21:0)+H,SM,(t18:1/21:0),(t18:1),(21:0),,,789.6480175,C44 H90 O7 N2 P1,1.18E+09,1.53E+08,18.88966986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
SM(t18:1/22:0)+HCOO,SM,(t18:1/22:0),(t18:1),(22:0),,,847.6545945,C46 H92 O9 N2 P1,4.47E+07,5117618.003,19.311,6.09E+07,4.21E+07,4.35E+07,5.96E+07,3.07E+07,7.66E+07,3.21E+07,6.36E+07,5.02E+07,4.50E+07,4.61E+07,4.73E+07,3.42E+07,4.67E+07,3.66E+07,3.77E+07,4.32E+07,4.24E+07,4.57E+07,3.10E+07,4.69E+07,3.74E+07,8.52E+07,3.78E+07,7.17E+07,1859.294,,,,,,,,,,
